,n,p,k,n_hat | Brute,p_hat | Brute,n_hat | Differential Evolution,p_hat | Differential Evolution,n_hat | Analytical (without bias correction),p_hat | Analytical (without bias correction),n_hat | Analytical (with bias correction),p_hat | Analytical (with bias correction)
95,200.0,0.3,10000.0,201.8537733001918,0.29760306435328393,211.52163158238983,0.28377479559098445,95.27843374844738,0.6304921023219372,135.67545679183206,0.44276467845005607
96,200.0,0.5,10.0,125.50326105621761,0.8143214211153945,125.61683057684763,0.8138367371112494,120.58380622579527,0.8475433244214295,189.38415355731013,0.5396438829771095
97,200.0,0.5,100.0,186.5225360536211,0.5329114789869114,190.02109632378728,0.522983067631768,131.67325132150341,0.7548989563362221,206.0250745145874,0.4824655456827032
98,200.0,0.5,1000.0,200.29762093964018,0.49786413345904684,247.0765842392295,0.4030215099776595,136.84135735741978,0.7287343674875713,205.1661151495473,0.48605004743260133
99,200.0,0.5,10000.0,198.99579657016065,0.5027447933015696,193.4977904379905,0.5171285534140163,138.28814176580588,0.7234467013768032,202.9157875289137,0.493032608346182
100,200.0,0.7,10.0,153.26903378113136,0.8958104773821622,152.7460242671936,0.8984153111981287,158.3900964717745,0.8668471265466221,253.25381328370602,0.5421438604211283
101,200.0,0.7,100.0,177.54981372723807,0.7895812560073223,213.72939028797646,0.6528860659871142,167.84442056604297,0.8352377727375121,257.03232417899596,0.5454177813930221
102,200.0,0.7,1000.0,199.20503758106895,0.7023868464907123,372.1416117105092,0.3727272334259136,174.87035880393586,0.8001298845442227,262.7193271913694,0.5325797743767839
103,200.0,0.7,10000.0,200.48354232443788,0.6979510660140285,200.5139447175407,0.6968820050865536,177.19244704478058,0.7896933663579749,258.08403641356335,0.5421788264957802
104,200.0,0.8,10.0,179.53864108387856,0.8883880937474373,178.6259058936676,0.8928997233544617,181.6968285672378,0.8778359053249862,284.99622388235656,0.5596565379962365
105,200.0,0.8,100.0,196.60755463092886,0.8137530571453929,197.59640847495865,0.8091327988870639,190.74449242239464,0.8387660265739665,299.55507441133665,0.5340921041461256
106,200.0,0.8,1000.0,198.7761577805938,0.8048651586935351,199.7519779127815,0.8029340035070075,190.26675887189924,0.8408615406525898,285.10129746501303,0.561161949884263
107,200.0,0.8,10000.0,199.84697930920726,0.8007726772141202,199.87006859500133,0.8005081800964258,191.37493099986705,0.8362223785732479,275.43828595728695,0.5810085531276384
108,200.0,0.9,10.0,187.30971031325413,0.9567042896660183,187.30924405686065,0.9567060013144327,202.3361160876985,0.8856550351215072,324.269063712743,0.552627493810961
109,200.0,0.9,100.0,192.60074010002415,0.9345239647572352,192.75753151124542,0.9338380734561826,195.39782265964755,0.9211463953388798,285.9268315959549,0.6294967107331327
110,200.0,0.9,1000.0,199.95411833940165,0.9002415005970816,199.35960646830705,0.902578447114158,200.29128970445245,0.898726051769981,288.3584877396602,0.6242472743251325
111,200.0,0.9,10000.0,199.90354896300053,0.9006473522827723,200.18392428194312,0.8997578814521342,200.2331829115836,0.8991646508436161,284.73076706899064,0.6323257646279421
112,500.0,0.1,10.0,93.20266097427388,0.5504134378053441,176.11645366604182,0.28872925191063903,67.40291098745489,0.761094724967413,107.3275441698018,0.4779760908237945
113,500.0,0.1,100.0,2334.9077510332636,0.021272422527188986,989.2848205808643,0.05021054051305868,80.06327868706204,0.6205091874163795,124.22335037798243,0.399924811630305
114,500.0,0.1,1000.0,603.8990127712057,0.0828863692165037,435.0328957716713,0.11494841150867058,80.38242719220193,0.6227107310446572,119.69352952177061,0.41819303182045175
115,500.0,0.1,10000.0,497.1948816161446,0.10067420640141528,485.0537194164509,0.1030985424189183,81.96547492793812,0.6106802900124323,118.64107978812292,0.4219002396926173
116,500.0,0.2,10.0,135.89756048843336,0.7571879652111742,133.17582631623992,0.772823950570912,124.39867746298705,0.8271792120186836,198.60251180565558,0.5181203352588702
117,500.0,0.2,100.0,300.3182510906282,0.3312818799847241,430.5273533312572,0.2302224211267484,138.14547497361346,0.7201828363831905,223.09228631341648,0.4459589421224054
118,500.0,0.2,1000.0,436.3664640784165,0.22860143392515242,404.6076205152183,0.24639232772038866,145.77863485609694,0.684284086611667,227.9564196187848,0.437601187835904
